iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result
1185, 2, 225, 2020-08-18T02:15:25+00:00, 9, 2, WIN
1185, 3, 225, 2020-08-18T02:20:13+00:00, 17, 14, WIN
1186, 1, 225, 2020-08-18T02:25:07+00:00, 13, 2, WIN
1186, 2, 225, 2020-08-18T02:29:55+00:00, 14, 1, WIN
1186, 3, 225, 2020-08-18T02:34:43+00:00, 13, 0, WIN
1187, 1, 225, 2020-08-18T02:39:38+00:00, 7, 2, WIN
1187, 2, 225, 2020-08-18T02:44:27+00:00, 12, 2, WIN
1187, 3, 225, 2020-08-18T02:49:16+00:00, 9, 4, WIN
1188, 1, 225, 2020-08-18T02:54:11+00:00, 8, 2, WIN
1188, 2, 225, 2020-08-18T02:59:00+00:00, 11, 2, WIN
1188, 3, 225, 2020-08-18T03:03:49+00:00, 13, 0, WIN
1189, 1, 225, 2020-08-18T03:08:44+00:00, 14, 2, WIN
1189, 2, 225, 2020-08-18T03:13:32+00:00, 10, 1, WIN
1189, 3, 225, 2020-08-18T03:18:20+00:00, 15, 1, WIN
1190, 1, 225, 2020-08-18T03:23:14+00:00, 13, 2, WIN
1190, 2, 225, 2020-08-18T03:28:02+00:00, 12, 2, WIN
1190, 3, 225, 2020-08-18T03:32:50+00:00, 10, 0, WIN
1191, 1, 225, 2020-08-18T03:37:45+00:00, 14, 2, WIN
1191, 2, 225, 2020-08-18T03:42:33+00:00, 10, 1, WIN
1191, 3, 225, 2020-08-18T03:47:21+00:00, 3, 13, LOSE
1192, 1, 225, 2020-08-18T03:52:15+00:00, 8, 2, WIN
1192, 2, 225, 2020-08-18T03:57:03+00:00, 8, 2, WIN
1192, 3, 225, 2020-08-18T04:01:51+00:00, 13, 2, WIN
1193, 1, 225, 2020-08-18T04:06:45+00:00, 12, 2, WIN
1193, 2, 225, 2020-08-18T04:11:33+00:00, 12, 2, WIN
1193, 3, 225, 2020-08-18T04:16:21+00:00, 13, 4, WIN
1194, 1, 225, 2020-08-18T04:21:15+00:00, 6, 2, WIN
1194, 2, 225, 2020-08-18T04:26:04+00:00, 12, 1, WIN
1194, 3, 225, 2020-08-18T04:30:52+00:00, 9, 1, WIN
1195, 1, 225, 2020-08-18T04:35:46+00:00, 14, 2, WIN
1195, 2, 225, 2020-08-18T04:40:34+00:00, 13, 10, WIN
1195, 3, 225, 2020-08-18T04:45:22+00:00, 10, 0, WIN
1196, 1, 225, 2020-08-18T04:50:16+00:00, 15, 2, WIN
1196, 2, 225, 2020-08-18T04:55:04+00:00, 13, 1, WIN
1196, 3, 225, 2020-08-18T04:59:52+00:00, 6, 1, WIN
1197, 1, 225, 2020-08-18T05:04:47+00:00, 15, 2, WIN
1197, 2, 225, 2020-08-18T05:09:35+00:00, 11, 2, WIN
1197, 3, 225, 2020-08-18T05:14:23+00:00, 11, 0, WIN
1198, 1, 225, 2020-08-18T05:19:17+00:00, 8, 2, WIN
1198, 2, 225, 2020-08-18T05:24:06+00:00, 11, 1, WIN
1198, 3, 225, 2020-08-18T05:28:54+00:00, 11, 0, WIN
1199, 1, 225, 2020-08-18T05:33:49+00:00, 14, 2, WIN
1199, 2, 225, 2020-08-18T05:38:37+00:00, 12, 2, WIN
1199, 3, 225, 2020-08-18T05:43:25+00:00, 11, 0, WIN
1200, 1, 225, 2020-08-18T05:48:19+00:00, 7, 2, WIN
1200, 2, 225, 2020-08-18T05:53:07+00:00, 8, 2, WIN
1200, 3, 225, 2020-08-18T05:57:55+00:00, 14, 2, WIN
1201, 1, 225, 2020-08-18T06:02:50+00:00, 12, 2, WIN
1201, 2, 225, 2020-08-18T06:07:38+00:00, 8, 2, WIN
1201, 3, 225, 2020-08-18T06:12:26+00:00, 11, 1, WIN
1202, 1, 225, 2020-08-18T06:17:20+00:00, 13, 2, WIN
1202, 2, 225, 2020-08-18T06:22:08+00:00, 9, 2, WIN
1202, 3, 225, 2020-08-18T06:26:56+00:00, 7, 0, WIN
1203, 1, 225, 2020-08-18T06:31:51+00:00, 9, 2, WIN
1203, 2, 225, 2020-08-18T06:36:39+00:00, 11, 1, WIN
1203, 3, 225, 2020-08-18T06:41:27+00:00, 7, 1, WIN
1204, 1, 225, 2020-08-18T06:46:22+00:00, 14, 2, WIN
1204, 2, 225, 2020-08-18T06:51:10+00:00, 16, 12, WIN
1204, 3, 225, 2020-08-18T06:55:58+00:00, 15, 8, WIN
1205, 1, 225, 2020-08-18T07:00:52+00:00, 13, 2, WIN
1205, 2, 225, 2020-08-18T07:05:40+00:00, 10, 1, WIN
1205, 3, 225, 2020-08-18T07:10:28+00:00, 15, 8, WIN
1206, 1, 225, 2020-08-18T07:15:23+00:00, 8, 2, WIN
1206, 2, 225, 2020-08-18T07:20:11+00:00, 9, 2, WIN
1206, 3, 225, 2020-08-18T07:24:59+00:00, 10, 0, WIN
1207, 1, 225, 2020-08-18T07:29:53+00:00, 7, 2, WIN
1207, 2, 225, 2020-08-18T07:34:41+00:00, 11, 1, WIN
1207, 3, 225, 2020-08-18T07:39:29+00:00, 18, 8, WIN
1208, 1, 225, 2020-08-18T07:44:24+00:00, 13, 2, WIN
1208, 2, 225, 2020-08-18T07:49:12+00:00, 8, 1, WIN
1208, 3, 225, 2020-08-18T07:54:00+00:00, 16, 5, WIN
1209, 1, 225, 2020-08-18T07:58:55+00:00, 8, 2, WIN
1209, 2, 225, 2020-08-18T08:03:43+00:00, 11, 1, WIN
1209, 3, 225, 2020-08-18T08:08:31+00:00, 16, 13, WIN
1210, 1, 225, 2020-08-18T08:13:25+00:00, 8, 5, WIN
1210, 2, 225, 2020-08-18T08:18:13+00:00, 9, 2, WIN
1210, 3, 225, 2020-08-18T08:23:02+00:00, 10, 0, WIN
1211, 1, 225, 2020-08-18T08:27:56+00:00, 13, 2, WIN
1211, 2, 225, 2020-08-18T08:32:44+00:00, 9, 2, WIN
1211, 3, 225, 2020-08-18T08:37:32+00:00, 10, 0, WIN
1212, 1, 225, 2020-08-18T08:42:28+00:00, 7, 1, WIN
1212, 2, 225, 2020-08-18T08:47:16+00:00, 10, 2, WIN
1212, 3, 225, 2020-08-18T08:52:04+00:00, 14, 3, WIN
1213, 1, 225, 2020-08-18T08:56:58+00:00, 11, 2, WIN
1213, 2, 225, 2020-08-18T09:01:46+00:00, 8, 2, WIN
1213, 3, 225, 2020-08-18T09:06:34+00:00, 16, 12, WIN
1214, 1, 225, 2020-08-18T09:11:29+00:00, 12, 2, WIN
1214, 2, 225, 2020-08-18T09:16:17+00:00, 15, 10, WIN
1214, 3, 225, 2020-08-18T09:21:05+00:00, 9, 10, LOSE
1215, 1, 225, 2020-08-18T09:25:59+00:00, 14, 2, WIN
1215, 2, 225, 2020-08-18T09:30:47+00:00, 7, 5, WIN
1215, 3, 225, 2020-08-18T09:35:35+00:00, 4, 1, WIN
1216, 1, 225, 2020-08-18T09:40:30+00:00, 7, 2, WIN
1216, 2, 225, 2020-08-18T09:45:17+00:00, 8, 2, WIN
1216, 3, 225, 2020-08-18T09:50:06+00:00, 14, 10, WIN
1217, 1, 225, 2020-08-18T09:55:00+00:00, 14, 2, WIN
1217, 2, 225, 2020-08-18T09:59:48+00:00, 14, 9, WIN
1217, 3, 225, 2020-08-18T10:04:36+00:00, 15, 1, WIN
1218, 1, 225, 2020-08-18T10:09:31+00:00, 12, 2, WIN
1218, 2, 225, 2020-08-18T10:14:19+00:00, 9, 1, WIN
1218, 3, 225, 2020-08-18T10:19:08+00:00, 8, 9, LOSE
1219, 1, 225, 2020-08-18T10:24:02+00:00, 14, 2, WIN
1219, 2, 225, 2020-08-18T10:28:50+00:00, 9, 2, WIN
1219, 3, 225, 2020-08-18T10:33:38+00:00, 10, 0, WIN
1220, 1, 225, 2020-08-18T10:38:32+00:00, 13, 2, WIN
1220, 2, 225, 2020-08-18T10:43:20+00:00, 8, 2, WIN
1220, 3, 225, 2020-08-18T10:48:08+00:00, 18, 11, WIN
1221, 1, 225, 2020-08-18T10:53:03+00:00, 14, 2, WIN
1221, 2, 225, 2020-08-18T10:57:51+00:00, 17, 9, WIN
1221, 3, 225, 2020-08-18T11:02:39+00:00, 8, 0, WIN
1222, 1, 225, 2020-08-18T11:07:33+00:00, 10, 2, WIN
1222, 2, 225, 2020-08-18T11:12:22+00:00, 14, 2, WIN
1222, 3, 225, 2020-08-18T11:17:09+00:00, 11, 0, WIN
1223, 1, 225, 2020-08-18T11:22:04+00:00, 10, 2, WIN
1223, 2, 225, 2020-08-18T11:26:52+00:00, 15, 4, WIN
1223, 3, 225, 2020-08-18T11:31:40+00:00, 13, 3, WIN
1224, 1, 225, 2020-08-18T11:36:34+00:00, 13, 2, WIN
1224, 2, 225, 2020-08-18T11:41:22+00:00, 9, 2, WIN
1224, 3, 225, 2020-08-18T11:46:10+00:00, 14, 2, WIN
1225, 1, 225, 2020-08-18T11:51:04+00:00, 13, 2, WIN
1225, 2, 225, 2020-08-18T11:55:53+00:00, 11, 2, WIN
1225, 3, 225, 2020-08-18T12:00:41+00:00, 12, 1, WIN
1226, 1, 225, 2020-08-18T12:05:35+00:00, 13, 2, WIN
1226, 2, 225, 2020-08-18T12:10:23+00:00, 10, 4, WIN
1226, 3, 225, 2020-08-18T12:15:11+00:00, 10, 0, WIN
1227, 1, 225, 2020-08-18T12:20:06+00:00, 9, 2, WIN
1227, 2, 225, 2020-08-18T12:24:54+00:00, 9, 7, WIN
1227, 3, 225, 2020-08-18T12:29:42+00:00, 8, 0, WIN
1228, 1, 225, 2020-08-18T12:34:36+00:00, 13, 2, WIN
1228, 2, 225, 2020-08-18T12:39:24+00:00, 16, 6, WIN
1228, 3, 225, 2020-08-18T12:44:13+00:00, 12, 10, WIN
1229, 1, 225, 2020-08-18T12:49:07+00:00, 7, 2, WIN
1229, 2, 225, 2020-08-18T12:53:55+00:00, 8, 10, LOSE
1229, 3, 225, 2020-08-18T12:58:43+00:00, 10, 0, WIN
1230, 1, 225, 2020-08-18T13:03:37+00:00, 9, 5, WIN
1230, 2, 225, 2020-08-18T13:08:25+00:00, 8, 2, WIN
1230, 3, 225, 2020-08-18T13:13:13+00:00, 4, 2, WIN
1231, 1, 225, 2020-08-18T13:18:08+00:00, 8, 2, WIN
1231, 2, 225, 2020-08-18T13:22:56+00:00, 11, 10, WIN
1231, 3, 225, 2020-08-18T13:27:44+00:00, 8, 2, WIN
1232, 1, 225, 2020-08-18T13:32:39+00:00, 9, 5, WIN
1232, 2, 225, 2020-08-18T13:37:27+00:00, 11, 0, WIN
1232, 3, 225, 2020-08-18T13:42:15+00:00, 11, 0, WIN
1233, 1, 225, 2020-08-18T13:47:09+00:00, 14, 2, WIN
1233, 2, 225, 2020-08-18T13:51:57+00:00, 11, 0, WIN
1233, 3, 225, 2020-08-18T13:56:45+00:00, 5, 1, WIN
1234, 1, 225, 2020-08-18T14:01:39+00:00, 4, 2, WIN
1234, 2, 225, 2020-08-18T14:06:27+00:00, 9, 2, WIN
1234, 3, 225, 2020-08-18T14:11:16+00:00, 13, 1, WIN
1235, 1, 225, 2020-08-18T14:16:10+00:00, 15, 2, WIN
1235, 2, 225, 2020-08-18T14:20:58+00:00, 13, 2, WIN
1235, 3, 225, 2020-08-18T14:25:47+00:00, 16, 13, WIN
1236, 1, 225, 2020-08-18T14:30:41+00:00, 8, 2, WIN
1236, 2, 225, 2020-08-18T14:35:29+00:00, 14, 2, WIN
1236, 3, 225, 2020-08-18T14:40:17+00:00, 10, 0, WIN
1237, 1, 225, 2020-08-18T14:45:12+00:00, 8, 2, WIN
1237, 2, 225, 2020-08-18T14:50:00+00:00, 12, 1, WIN
1237, 3, 225, 2020-08-18T14:54:48+00:00, 15, 1, WIN
1238, 1, 225, 2020-08-18T14:59:42+00:00, 13, 2, WIN
1238, 2, 225, 2020-08-18T15:04:30+00:00, 9, 1, WIN
1238, 3, 225, 2020-08-18T15:09:18+00:00, 12, 1, WIN
1239, 1, 225, 2020-08-18T15:14:12+00:00, 6, 2, WIN
1239, 2, 225, 2020-08-18T15:19:01+00:00, 10, 1, WIN
1239, 3, 225, 2020-08-18T15:23:49+00:00, 7, 0, WIN
1240, 1, 225, 2020-08-18T15:28:44+00:00, 10, 0, WIN
1240, 2, 225, 2020-08-18T15:33:32+00:00, 15, 2, WIN
1240, 3, 225, 2020-08-18T15:38:21+00:00, 4, 11, LOSE
1241, 1, 225, 2020-08-18T15:43:15+00:00, 13, 2, WIN
1241, 2, 225, 2020-08-18T15:48:03+00:00, 10, 1, WIN
1241, 3, 225, 2020-08-18T15:52:51+00:00, 6, 1, WIN
1242, 1, 225, 2020-08-18T15:57:47+00:00, 9, 2, WIN
1242, 2, 225, 2020-08-18T16:02:35+00:00, 10, 1, WIN
1242, 3, 225, 2020-08-18T16:07:23+00:00, 4, 2, WIN
1243, 1, 225, 2020-08-18T16:12:17+00:00, 12, 2, WIN
1243, 2, 225, 2020-08-18T16:17:05+00:00, 8, 2, WIN
1243, 3, 225, 2020-08-18T16:21:53+00:00, 13, 1, WIN
1244, 1, 225, 2020-08-18T16:26:48+00:00, 13, 2, WIN
1244, 2, 225, 2020-08-18T16:31:36+00:00, 16, 12, WIN
1244, 3, 225, 2020-08-18T16:36:24+00:00, 13, 1, WIN
1245, 1, 225, 2020-08-18T16:41:19+00:00, 8, 2, WIN
1245, 2, 225, 2020-08-18T16:46:07+00:00, 9, 2, WIN
1245, 3, 225, 2020-08-18T16:50:55+00:00, 14, 1, WIN
1246, 1, 225, 2020-08-18T16:55:50+00:00, 14, 5, WIN
1246, 2, 225, 2020-08-18T17:00:38+00:00, 10, 1, WIN
1246, 3, 225, 2020-08-18T17:05:26+00:00, 17, 5, WIN
1247, 1, 225, 2020-08-18T17:10:20+00:00, 13, 2, WIN
1247, 2, 225, 2020-08-18T17:15:08+00:00, 12, 2, WIN
1247, 3, 225, 2020-08-18T17:19:56+00:00, 17, 13, WIN
1248, 1, 225, 2020-08-18T17:24:51+00:00, 12, 2, WIN
1248, 2, 225, 2020-08-18T17:29:39+00:00, 13, 2, WIN
1248, 3, 225, 2020-08-18T17:34:27+00:00, 12, 0, WIN
1249, 1, 225, 2020-08-18T17:39:21+00:00, 9, 2, WIN
1249, 2, 225, 2020-08-18T17:44:09+00:00, 15, 9, WIN
1249, 3, 225, 2020-08-18T17:48:57+00:00, 13, 3, WIN
1250, 1, 225, 2020-08-18T17:53:51+00:00, 14, 2, WIN
1250, 2, 225, 2020-08-18T17:58:40+00:00, 16, 2, WIN
1250, 3, 225, 2020-08-18T18:03:29+00:00, 17, 5, WIN
1251, 1, 225, 2020-08-18T18:08:23+00:00, 12, 2, WIN
1251, 2, 225, 2020-08-18T18:13:11+00:00, 9, 2, WIN
1251, 3, 225, 2020-08-18T18:17:59+00:00, 11, 1, WIN
1252, 1, 225, 2020-08-18T18:22:54+00:00, 14, 2, WIN
1252, 2, 225, 2020-08-18T18:27:42+00:00, 10, 1, WIN
1252, 3, 225, 2020-08-18T18:32:30+00:00, 8, 2, WIN
1253, 1, 225, 2020-08-18T18:37:24+00:00, 13, 2, WIN
1253, 2, 225, 2020-08-18T18:42:15+00:00, 12, 2, WIN
1253, 3, 225, 2020-08-18T18:47:04+00:00, 8, 1, WIN
1254, 1, 225, 2020-08-18T18:52:01+00:00, 4, 2, WIN
1254, 2, 225, 2020-08-18T18:56:49+00:00, 14, 2, WIN
1254, 3, 225, 2020-08-18T19:01:38+00:00, 10, 0, WIN
1255, 1, 225, 2020-08-18T19:06:33+00:00, 8, 5, WIN
1255, 2, 225, 2020-08-18T19:11:21+00:00, 12, 2, WIN
1255, 3, 225, 2020-08-18T19:16:09+00:00, 15, 4, WIN
1256, 1, 225, 2020-08-18T19:21:04+00:00, 13, 2, WIN
1256, 2, 225, 2020-08-18T19:25:52+00:00, 9, 2, WIN
1256, 3, 225, 2020-08-18T19:30:40+00:00, 6, 1, WIN
1257, 1, 225, 2020-08-18T19:35:35+00:00, 14, 2, WIN
1257, 2, 225, 2020-08-18T19:40:24+00:00, 11, 1, WIN
1257, 3, 225, 2020-08-18T19:45:12+00:00, 7, 11, LOSE
1258, 1, 225, 2020-08-18T19:50:06+00:00, 14, 2, WIN
1258, 2, 225, 2020-08-18T19:54:54+00:00, 9, 1, WIN
1258, 3, 225, 2020-08-18T19:59:42+00:00, 14, 1, WIN
1259, 1, 225, 2020-08-18T20:04:37+00:00, 13, 2, WIN
1259, 2, 225, 2020-08-18T20:09:25+00:00, 10, 2, WIN
1259, 3, 225, 2020-08-18T20:14:13+00:00, 13, 1, WIN
1260, 1, 225, 2020-08-18T20:19:08+00:00, 14, 2, WIN
1260, 2, 225, 2020-08-18T20:23:56+00:00, 9, 2, WIN
1260, 3, 225, 2020-08-18T20:28:44+00:00, 8, 1, WIN
1261, 1, 225, 2020-08-18T20:33:38+00:00, 13, 2, WIN
1261, 2, 225, 2020-08-18T20:38:26+00:00, 12, 2, WIN
1261, 3, 225, 2020-08-18T20:43:14+00:00, 15, 4, WIN
1262, 1, 225, 2020-08-18T20:48:08+00:00, 7, 2, WIN
1262, 2, 225, 2020-08-18T20:52:57+00:00, 15, 12, WIN
1262, 3, 225, 2020-08-18T20:57:44+00:00, 14, 12, WIN
1263, 1, 225, 2020-08-18T21:02:39+00:00, 13, 2, WIN
1263, 2, 225, 2020-08-18T21:07:27+00:00, 9, 1, WIN
1263, 3, 225, 2020-08-18T21:12:16+00:00, 10, 0, WIN
1264, 1, 225, 2020-08-18T21:17:11+00:00, 15, 2, WIN
1264, 2, 225, 2020-08-18T21:21:59+00:00, 17, 7, WIN
1264, 3, 225, 2020-08-18T21:26:47+00:00, 5, 1, WIN
1265, 1, 225, 2020-08-18T21:31:42+00:00, 13, 2, WIN
1265, 2, 225, 2020-08-18T21:36:30+00:00, 14, 2, WIN
1265, 3, 225, 2020-08-18T21:41:18+00:00, 14, 4, WIN
1266, 1, 225, 2020-08-18T21:46:12+00:00, 15, 2, WIN
1266, 2, 225, 2020-08-18T21:51:01+00:00, 9, 2, WIN
1266, 3, 225, 2020-08-18T21:55:49+00:00, 12, 1, WIN
1267, 1, 225, 2020-08-18T22:00:44+00:00, 8, 1, WIN
1267, 2, 225, 2020-08-18T22:05:33+00:00, 8, 2, WIN
1267, 3, 225, 2020-08-18T22:10:22+00:00, 13, 1, WIN
1268, 1, 225, 2020-08-18T22:15:17+00:00, 14, 2, WIN
1268, 2, 225, 2020-08-18T22:20:05+00:00, 13, 1, WIN
1268, 3, 225, 2020-08-18T22:24:53+00:00, 5, 1, WIN
1269, 1, 225, 2020-08-18T22:29:48+00:00, 7, 2, WIN
1269, 2, 225, 2020-08-18T22:34:36+00:00, 10, 1, WIN
1269, 3, 225, 2020-08-18T22:39:24+00:00, 5, 1, WIN
1270, 1, 225, 2020-08-18T22:44:18+00:00, 8, 2, WIN
1270, 2, 225, 2020-08-18T22:49:06+00:00, 13, 2, WIN
1270, 3, 225, 2020-08-18T22:53:54+00:00, 13, 10, WIN
1271, 1, 225, 2020-08-18T22:58:49+00:00, 10, 2, WIN
1271, 2, 225, 2020-08-18T23:03:37+00:00, 12, 1, WIN
1271, 3, 225, 2020-08-18T23:08:25+00:00, 7, 13, LOSE
1272, 1, 225, 2020-08-18T23:13:19+00:00, 9, 2, WIN
1272, 2, 225, 2020-08-18T23:18:07+00:00, 8, 2, WIN
1272, 3, 225, 2020-08-18T23:22:55+00:00, 14, 0, WIN
1273, 1, 225, 2020-08-18T23:27:50+00:00, 10, 2, WIN
1273, 2, 225, 2020-08-18T23:32:38+00:00, 12, 6, WIN
1273, 3, 225, 2020-08-18T23:37:26+00:00, 11, 1, WIN
1274, 1, 225, 2020-08-18T23:42:21+00:00, 8, 2, WIN
1274, 2, 225, 2020-08-18T23:47:09+00:00, 10, 1, WIN
1274, 3, 225, 2020-08-18T23:51:57+00:00, 14, 0, WIN
1275, 1, 225, 2020-08-18T23:56:51+00:00, 12, 2, WIN
1275, 2, 225, 2020-08-19T00:01:40+00:00, 8, 2, WIN
1275, 3, 225, 2020-08-19T00:06:28+00:00, 10, 0, WIN
1276, 1, 225, 2020-08-19T00:11:23+00:00, 9, 2, WIN
1276, 2, 225, 2020-08-19T00:16:11+00:00, 14, 2, WIN
1276, 3, 225, 2020-08-19T00:21:00+00:00, 10, 1, WIN
1277, 1, 225, 2020-08-19T00:25:54+00:00, 7, 2, WIN
1277, 2, 225, 2020-08-19T00:30:42+00:00, 8, 13, LOSE
1277, 3, 225, 2020-08-19T00:35:30+00:00, 3, 13, LOSE
1278, 1, 225, 2020-08-19T00:40:24+00:00, 15, 2, WIN
1278, 2, 225, 2020-08-19T00:45:12+00:00, 12, 1, WIN
1278, 3, 225, 2020-08-19T00:50:00+00:00, 10, 0, WIN
1279, 1, 225, 2020-08-19T00:54:55+00:00, 9, 2, WIN
1279, 2, 225, 2020-08-19T00:59:44+00:00, 12, 2, WIN
1279, 3, 225, 2020-08-19T01:04:32+00:00, 8, 0, WIN
1280, 1, 225, 2020-08-19T01:09:27+00:00, 12, 2, WIN
1280, 2, 225, 2020-08-19T01:14:15+00:00, 9, 2, WIN
1280, 3, 225, 2020-08-19T01:19:02+00:00, 10, 9, WIN
1281, 1, 225, 2020-08-19T01:23:57+00:00, 13, 2, WIN
1281, 2, 225, 2020-08-19T01:28:45+00:00, 7, 2, WIN
1281, 3, 225, 2020-08-19T01:33:33+00:00, 13, 1, WIN
1282, 1, 225, 2020-08-19T01:38:28+00:00, 7, 5, WIN
1282, 2, 225, 2020-08-19T01:43:16+00:00, 9, 2, WIN
1282, 3, 225, 2020-08-19T01:48:04+00:00, 7, 0, WIN
1283, 1, 225, 2020-08-19T01:52:59+00:00, 7, 2, WIN
1283, 2, 225, 2020-08-19T01:57:47+00:00, 15, 2, WIN
1283, 3, 225, 2020-08-19T02:02:35+00:00, 12, 1, WIN
1284, 1, 225, 2020-08-19T02:07:29+00:00, 14, 2, WIN
1284, 2, 225, 2020-08-19T02:12:17+00:00, 16, 2, WIN
1284, 3, 225, 2020-08-19T02:17:05+00:00, 12, 2, WIN
1285, 1, 225, 2020-08-19T02:21:59+00:00, 13, 2, WIN
1285, 2, 225, 2020-08-19T02:26:48+00:00, 9, 10, LOSE
1285, 3, 225, 2020-08-19T02:31:36+00:00, 13, 2, WIN
1286, 1, 225, 2020-08-19T02:36:30+00:00, 12, 2, WIN
1286, 2, 225, 2020-08-19T02:41:18+00:00, 13, 2, WIN
1286, 3, 225, 2020-08-19T02:46:06+00:00, 10, 0, WIN
1287, 1, 225, 2020-08-19T02:51:01+00:00, 13, 2, WIN
1287, 2, 225, 2020-08-19T02:55:48+00:00, 17, 12, WIN
1287, 3, 225, 2020-08-19T03:00:37+00:00, 12, 2, WIN
1288, 1, 225, 2020-08-19T03:05:31+00:00, 9, 2, WIN
1288, 2, 225, 2020-08-19T03:10:20+00:00, 16, 2, WIN
1288, 3, 225, 2020-08-19T03:15:08+00:00, 12, 2, WIN
1289, 1, 225, 2020-08-19T03:20:02+00:00, 13, 2, WIN
1289, 2, 225, 2020-08-19T03:24:50+00:00, 17, 13, WIN
1289, 3, 225, 2020-08-19T03:29:38+00:00, 19, 11, WIN
1290, 1, 225, 2020-08-19T03:34:33+00:00, 13, 2, WIN
1290, 2, 225, 2020-08-19T03:39:21+00:00, 10, 1, WIN
1290, 3, 225, 2020-08-19T03:44:09+00:00, 13, 7, WIN
1291, 1, 225, 2020-08-19T03:49:03+00:00, 13, 2, WIN
1291, 2, 225, 2020-08-19T03:53:51+00:00, 9, 1, WIN
1291, 3, 225, 2020-08-19T03:58:40+00:00, 10, 0, WIN
1292, 1, 225, 2020-08-19T04:03:34+00:00, 13, 2, WIN
1292, 2, 225, 2020-08-19T04:08:23+00:00, 8, 2, WIN
1292, 3, 225, 2020-08-19T04:13:12+00:00, 10, 0, WIN
1293, 1, 225, 2020-08-19T04:18:06+00:00, 9, 2, WIN
1293, 2, 225, 2020-08-19T04:22:54+00:00, 12, 5, WIN
1293, 3, 225, 2020-08-19T04:27:42+00:00, 13, 1, WIN
1294, 1, 225, 2020-08-19T04:32:37+00:00, 9, 2, WIN
1294, 2, 225, 2020-08-19T04:37:25+00:00, 17, 12, WIN
1294, 3, 225, 2020-08-19T04:42:13+00:00, 10, 0, WIN
1295, 1, 225, 2020-08-19T04:47:07+00:00, 8, 2, WIN
1295, 2, 225, 2020-08-19T04:51:55+00:00, 8, 2, WIN
1295, 3, 225, 2020-08-19T04:56:43+00:00, 10, 13, LOSE
1296, 1, 225, 2020-08-19T05:01:38+00:00, 8, 2, WIN
1296, 2, 225, 2020-08-19T05:06:26+00:00, 12, 1, WIN
1296, 3, 225, 2020-08-19T05:11:14+00:00, 14, 2, WIN
1297, 1, 225, 2020-08-19T05:16:08+00:00, 14, 2, WIN
1297, 2, 225, 2020-08-19T05:20:56+00:00, 12, 2, WIN
1297, 3, 225, 2020-08-19T05:25:44+00:00, 11, 1, WIN
1298, 1, 225, 2020-08-19T05:30:38+00:00, 14, 2, WIN
1298, 2, 225, 2020-08-19T05:35:26+00:00, 14, 9, WIN
1298, 3, 225, 2020-08-19T05:40:15+00:00, 7, 1, WIN
1299, 1, 225, 2020-08-19T05:45:09+00:00, 9, 2, WIN
1299, 2, 225, 2020-08-19T05:49:57+00:00, 9, 2, WIN
1299, 3, 225, 2020-08-19T05:54:45+00:00, 10, 4, WIN
1300, 1, 225, 2020-08-19T05:59:40+00:00, 14, 2, WIN
1300, 2, 225, 2020-08-19T06:04:28+00:00, 9, 1, WIN
1300, 3, 225, 2020-08-19T06:09:16+00:00, 10, 0, WIN
1301, 1, 225, 2020-08-19T06:14:10+00:00, 13, 2, WIN
1301, 2, 225, 2020-08-19T06:18:58+00:00, 8, 7, WIN
1301, 3, 225, 2020-08-19T06:23:46+00:00, 14, 0, WIN
1302, 1, 225, 2020-08-19T06:28:41+00:00, 13, 2, WIN
1302, 2, 225, 2020-08-19T06:33:29+00:00, 9, 2, WIN
1302, 3, 225, 2020-08-19T06:38:17+00:00, 9, 3, WIN
1303, 1, 225, 2020-08-19T06:43:11+00:00, 9, 2, WIN
1303, 2, 225, 2020-08-19T06:47:59+00:00, 10, 2, WIN
1303, 3, 225, 2020-08-19T06:52:48+00:00, 9, 13, LOSE
1304, 1, 225, 2020-08-19T06:57:42+00:00, 10, 2, WIN
1304, 2, 225, 2020-08-19T07:02:30+00:00, 12, 2, WIN
1304, 3, 225, 2020-08-19T07:07:18+00:00, 7, 13, LOSE
1305, 1, 225, 2020-08-19T07:12:13+00:00, 12, 2, WIN
1305, 2, 225, 2020-08-19T07:17:02+00:00, 11, 0, WIN
1305, 3, 225, 2020-08-19T07:21:50+00:00, 10, 0, WIN
1306, 1, 225, 2020-08-19T07:26:44+00:00, 13, 2, WIN
1306, 2, 225, 2020-08-19T07:31:32+00:00, 9, 4, WIN
1306, 3, 225, 2020-08-19T07:36:20+00:00, 16, 2, WIN
1307, 1, 225, 2020-08-19T07:41:15+00:00, 8, 2, WIN
1307, 2, 225, 2020-08-19T07:46:03+00:00, 8, 2, WIN
1307, 3, 225, 2020-08-19T07:50:51+00:00, 12, 0, WIN
1308, 1, 225, 2020-08-19T07:55:45+00:00, 13, 2, WIN
1308, 2, 225, 2020-08-19T08:00:33+00:00, 7, 2, WIN
1308, 3, 225, 2020-08-19T08:05:21+00:00, 16, 14, WIN
1309, 1, 225, 2020-08-19T08:10:16+00:00, 14, 2, WIN
1309, 2, 225, 2020-08-19T08:15:04+00:00, 16, 5, WIN
1309, 3, 225, 2020-08-19T08:19:52+00:00, 10, 12, LOSE
1310, 1, 225, 2020-08-19T08:24:46+00:00, 13, 2, WIN
1310, 2, 225, 2020-08-19T08:29:34+00:00, 13, 1, WIN
1310, 3, 225, 2020-08-19T08:34:22+00:00, 11, 0, WIN
